Time,dayofyear,month,dayofweek,hourofday,minuteofday,daytype,season,Energy
1/1/2018 0:00,1,1,1,0,0,0,1,0.22800282
1/1/2018 0:15,1,1,1,0,15,0,1,0.22800282
1/1/2018 0:30,1,1,1,0,30,0,1,0.22800282
1/1/2018 0:45,1,1,1,0,45,0,1,0.22800282
1/1/2018 1:00,1,1,1,1,0,0,1,0.22800282
1/1/2018 1:15,1,1,1,1,15,0,1,0.22800282
1/1/2018 1:30,1,1,1,1,30,0,1,0.22800282
1/1/2018 1:45,1,1,1,1,45,0,1,0.22800282
1/1/2018 2:00,1,1,1,2,0,0,1,0.22800282
1/1/2018 2:15,1,1,1,2,15,0,1,0.22800282
1/1/2018 2:30,1,1,1,2,30,0,1,0.22800282
1/1/2018 2:45,1,1,1,2,45,0,1,0.22800282
1/1/2018 3:00,1,1,1,3,0,0,1,0.22800282
1/1/2018 3:15,1,1,1,3,15,0,1,0.22800282
1/1/2018 3:30,1,1,1,3,30,0,1,0.22800282
1/1/2018 3:45,1,1,1,3,45,0,1,0.22800282
1/1/2018 4:00,1,1,1,4,0,0,1,0.22800282
1/1/2018 4:15,1,1,1,4,15,0,1,0.22800282
1/1/2018 4:30,1,1,1,4,30,0,1,0.22800282
1/1/2018 4:45,1,1,1,4,45,0,1,0.22800282
1/1/2018 5:00,1,1,1,5,0,0,1,0.22800282
1/1/2018 5:15,1,1,1,5,15,0,1,0.22800282
1/1/2018 5:30,1,1,1,5,30,0,1,0.22800282
1/1/2018 5:45,1,1,1,5,45,0,1,0.22800282
1/1/2018 6:00,1,1,1,6,0,0,1,0.22800282
1/1/2018 6:15,1,1,1,6,15,0,1,0.22800282
1/1/2018 6:30,1,1,1,6,30,0,1,0.22800282
1/1/2018 6:45,1,1,1,6,45,0,1,0.22800282
1/1/2018 7:00,1,1,1,7,0,0,1,0.22800282
1/1/2018 7:15,1,1,1,7,15,0,1,0.22800282
1/1/2018 7:30,1,1,1,7,30,0,1,0.22800282
1/1/2018 7:45,1,1,1,7,45,0,1,0.22800282
1/1/2018 8:00,1,1,1,8,0,0,1,0.22800282
1/1/2018 8:15,1,1,1,8,15,0,1,0.22800282
1/1/2018 8:30,1,1,1,8,30,0,1,0.22800282
1/1/2018 8:45,1,1,1,8,45,0,1,0.22800282
1/1/2018 9:00,1,1,1,9,0,0,1,0.22800282
1/1/2018 9:15,1,1,1,9,15,0,1,0.22800282
1/1/2018 9:30,1,1,1,9,30,0,1,0.22800282
1/1/2018 9:45,1,1,1,9,45,0,1,0.22800282
1/1/2018 10:00,1,1,1,10,0,0,1,0.22800282
1/1/2018 10:15,1,1,1,10,15,0,1,0.22800282
1/1/2018 10:30,1,1,1,10,30,0,1,0.22800282
1/1/2018 10:45,1,1,1,10,45,0,1,0.22800282
1/1/2018 11:00,1,1,1,11,0,0,1,0.22800282
1/1/2018 11:15,1,1,1,11,15,0,1,0.22800282
1/1/2018 11:30,1,1,1,11,30,0,1,0.22800282
1/1/2018 11:45,1,1,1,11,45,0,1,0.22800282
1/1/2018 12:00,1,1,1,12,0,0,1,0.22800282
1/1/2018 12:15,1,1,1,12,15,0,1,0.22800282
1/1/2018 12:30,1,1,1,12,30,0,1,0.22800282
1/1/2018 12:45,1,1,1,12,45,0,1,0.22800282
1/1/2018 13:00,1,1,1,13,0,0,1,0.22800282
1/1/2018 13:15,1,1,1,13,15,0,1,0.22800282
1/1/2018 13:30,1,1,1,13,30,0,1,0.22800282
1/1/2018 13:45,1,1,1,13,45,0,1,0.22800282
1/1/2018 14:00,1,1,1,14,0,0,1,0.22800282
1/1/2018 14:15,1,1,1,14,15,0,1,0.22800282
1/1/2018 14:30,1,1,1,14,30,0,1,0.22800282
1/1/2018 14:45,1,1,1,14,45,0,1,0.22800282
1/1/2018 15:00,1,1,1,15,0,0,1,0.22800282
1/1/2018 15:15,1,1,1,15,15,0,1,0.22800282
1/1/2018 15:30,1,1,1,15,30,0,1,0.22800282
1/1/2018 15:45,1,1,1,15,45,0,1,0.22800282
1/1/2018 16:00,1,1,1,16,0,0,1,0.22800282
1/1/2018 16:15,1,1,1,16,15,0,1,0.22800282
1/1/2018 16:30,1,1,1,16,30,0,1,0.22800282
1/1/2018 16:45,1,1,1,16,45,0,1,0.22800282
1/1/2018 17:00,1,1,1,17,0,0,1,0.22800282
1/1/2018 17:15,1,1,1,17,15,0,1,0.22800282
1/1/2018 17:30,1,1,1,17,30,0,1,0.22800282
1/1/2018 17:45,1,1,1,17,45,0,1,0.22800282
1/1/2018 18:00,1,1,1,18,0,0,1,0.22800282
1/1/2018 18:15,1,1,1,18,15,0,1,0.22800282
1/1/2018 18:30,1,1,1,18,30,0,1,0.22800282
1/1/2018 18:45,1,1,1,18,45,0,1,0.22800282
1/1/2018 19:00,1,1,1,19,0,0,1,0.22800282
1/1/2018 19:15,1,1,1,19,15,0,1,0.22800282
1/1/2018 19:30,1,1,1,19,30,0,1,0.22800282
1/1/2018 19:45,1,1,1,19,45,0,1,0.22800282
1/1/2018 20:00,1,1,1,20,0,0,1,0.22800282
1/1/2018 20:15,1,1,1,20,15,0,1,0.22800282
1/1/2018 20:30,1,1,1,20,30,0,1,0.22800282
1/1/2018 20:45,1,1,1,20,45,0,1,0.22800282
1/1/2018 21:00,1,1,1,21,0,0,1,0.22800282
1/1/2018 21:15,1,1,1,21,15,0,1,0.22800282
1/1/2018 21:30,1,1,1,21,30,0,1,0.22800282
1/1/2018 21:45,1,1,1,21,45,0,1,0.22800282
1/1/2018 22:00,1,1,1,22,0,0,1,0.22800282
1/1/2018 22:15,1,1,1,22,15,0,1,0.22800282
1/1/2018 22:30,1,1,1,22,30,0,1,0.22800282
1/1/2018 22:45,1,1,1,22,45,0,1,0.22800282
1/1/2018 23:00,1,1,1,23,0,0,1,0.22800282
1/1/2018 23:15,1,1,1,23,15,0,1,0.22800282
1/1/2018 23:30,1,1,1,23,30,0,1,0.22800282
1/1/2018 23:45,1,1,1,23,45,0,1,0.22800282
1/2/2018 0:00,2,1,2,0,0,0,1,0.22800282
1/2/2018 0:15,2,1,2,0,15,0,1,0.22800282
1/2/2018 0:30,2,1,2,0,30,0,1,0.22800282
1/2/2018 0:45,2,1,2,0,45,0,1,0.22800282
1/2/2018 1:00,2,1,2,1,0,0,1,0.22800282
1/2/2018 1:15,2,1,2,1,15,0,1,0.22800282
1/2/2018 1:30,2,1,2,1,30,0,1,0.22800282
1/2/2018 1:45,2,1,2,1,45,0,1,0.22800282
1/2/2018 2:00,2,1,2,2,0,0,1,0.22800282
1/2/2018 2:15,2,1,2,2,15,0,1,0.22800282
1/2/2018 2:30,2,1,2,2,30,0,1,0.22800282
1/2/2018 2:45,2,1,2,2,45,0,1,0.22800282
1/2/2018 3:00,2,1,2,3,0,0,1,0.22800282
1/2/2018 3:15,2,1,2,3,15,0,1,0.22800282
1/2/2018 3:30,2,1,2,3,30,0,1,0.22800282
1/2/2018 3:45,2,1,2,3,45,0,1,0.22800282
1/2/2018 4:00,2,1,2,4,0,0,1,0.22800282
1/2/2018 4:15,2,1,2,4,15,0,1,0.22800282
1/2/2018 4:30,2,1,2,4,30,0,1,0.22800282
1/2/2018 4:45,2,1,2,4,45,0,1,0.22800282
1/2/2018 5:00,2,1,2,5,0,0,1,0.22800282
1/2/2018 5:15,2,1,2,5,15,0,1,0.22800282
1/2/2018 5:30,2,1,2,5,30,0,1,0.22800282
1/2/2018 5:45,2,1,2,5,45,0,1,0.22800282
1/2/2018 6:00,2,1,2,6,0,0,1,0.22800282
1/2/2018 6:15,2,1,2,6,15,0,1,0.22800282
1/2/2018 6:30,2,1,2,6,30,0,1,0.22800282
1/2/2018 6:45,2,1,2,6,45,0,1,0.22800282
1/2/2018 7:00,2,1,2,7,0,0,1,0.22800282
1/2/2018 7:15,2,1,2,7,15,0,1,0.22800282
1/2/2018 7:30,2,1,2,7,30,0,1,0.22800282
1/2/2018 7:45,2,1,2,7,45,0,1,0.22800282
1/2/2018 8:00,2,1,2,8,0,0,1,0.22800282
1/2/2018 8:15,2,1,2,8,15,0,1,0.22800282
1/2/2018 8:30,2,1,2,8,30,0,1,0.22800282
1/2/2018 8:45,2,1,2,8,45,0,1,0.22800282
1/2/2018 9:00,2,1,2,9,0,0,1,0.22800282
1/2/2018 9:15,2,1,2,9,15,0,1,0.22800282
1/2/2018 9:30,2,1,2,9,30,0,1,0.22800282
1/2/2018 9:45,2,1,2,9,45,0,1,0.22800282
1/2/2018 10:00,2,1,2,10,0,0,1,0.22800282
1/2/2018 10:15,2,1,2,10,15,0,1,0.22800282
1/2/2018 10:30,2,1,2,10,30,0,1,0.22800282
1/2/2018 10:45,2,1,2,10,45,0,1,0.22800282
1/2/2018 11:00,2,1,2,11,0,0,1,0.22800282
1/2/2018 11:15,2,1,2,11,15,0,1,0.22800282
1/2/2018 11:30,2,1,2,11,30,0,1,0.22800282
1/2/2018 11:45,2,1,2,11,45,0,1,0.22800282
1/2/2018 12:00,2,1,2,12,0,0,1,0.22800282
1/2/2018 12:15,2,1,2,12,15,0,1,0.22800282
1/2/2018 12:30,2,1,2,12,30,0,1,0.22800282
1/2/2018 12:45,2,1,2,12,45,0,1,0.22800282
1/2/2018 13:00,2,1,2,13,0,0,1,0.22800282
1/2/2018 13:15,2,1,2,13,15,0,1,0.22800282
1/2/2018 13:30,2,1,2,13,30,0,1,0.22800282
1/2/2018 13:45,2,1,2,13,45,0,1,0.22800282
1/2/2018 14:00,2,1,2,14,0,0,1,0.22800282
1/2/2018 14:15,2,1,2,14,15,0,1,0.22800282
1/2/2018 14:30,2,1,2,14,30,0,1,0.22800282
1/2/2018 14:45,2,1,2,14,45,0,1,0.22800282
1/2/2018 15:00,2,1,2,15,0,0,1,0.22800282
1/2/2018 15:15,2,1,2,15,15,0,1,0.22800282
1/2/2018 15:30,2,1,2,15,30,0,1,0.22800282
1/2/2018 15:45,2,1,2,15,45,0,1,0.22800282
1/2/2018 16:00,2,1,2,16,0,0,1,0.22800282
1/2/2018 16:15,2,1,2,16,15,0,1,0.22800282
1/2/2018 16:30,2,1,2,16,30,0,1,0.22800282
1/2/2018 16:45,2,1,2,16,45,0,1,0.22800282
1/2/2018 17:00,2,1,2,17,0,0,1,0.22800282
1/2/2018 17:15,2,1,2,17,15,0,1,0.22800282
1/2/2018 17:30,2,1,2,17,30,0,1,0.22800282
1/2/2018 17:45,2,1,2,17,45,0,1,0.22800282
1/2/2018 18:00,2,1,2,18,0,0,1,0.251765087
1/2/2018 18:15,2,1,2,18,15,0,1,0.275527353
1/2/2018 18:30,2,1,2,18,30,0,1,0.393863004
1/2/2018 18:45,2,1,2,18,45,0,1,0.379085535
1/2/2018 19:00,2,1,2,19,0,0,1,0.36587274
1/2/2018 19:15,2,1,2,19,15,0,1,0.364018312
1/2/2018 19:30,2,1,2,19,30,0,1,0.35407974
1/2/2018 19:45,2,1,2,19,45,0,1,0.35509388
1/2/2018 20:00,2,1,2,20,0,0,1,0.351385025
1/2/2018 20:15,2,1,2,20,15,0,1,0.346806908
1/2/2018 20:30,2,1,2,20,30,0,1,0.337795549
1/2/2018 20:45,2,1,2,20,45,0,1,0.332000464
1/2/2018 21:00,2,1,2,21,0,0,1,0.321163653
1/2/2018 21:15,2,1,2,21,15,0,1,0.320381317
1/2/2018 21:30,2,1,2,21,30,0,1,0.317049142
1/2/2018 21:45,2,1,2,21,45,0,1,0.312934631
1/2/2018 22:00,2,1,2,22,0,0,1,0.325220213
1/2/2018 22:15,2,1,2,22,15,0,1,0.322467548
1/2/2018 22:30,2,1,2,22,30,0,1,0.320062587
1/2/2018 22:45,2,1,2,22,45,0,1,0.319975661
1/2/2018 23:00,2,1,2,23,0,0,1,0.3226414
1/2/2018 23:15,2,1,2,23,15,0,1,0.322554474
1/2/2018 23:30,2,1,2,23,30,0,1,0.324061196
1/2/2018 23:45,2,1,2,23,45,0,1,0.316701437
1/3/2018 0:00,3,1,3,0,0,0,1,0.319772833
1/3/2018 0:15,3,1,3,0,15,0,1,0.317976356
1/3/2018 0:30,3,1,3,0,30,0,1,0.317136069
1/3/2018 0:45,3,1,3,0,45,0,1,0.315252666
1/3/2018 1:00,3,1,3,1,0,0,1,0.303575568
1/3/2018 1:15,3,1,3,1,15,0,1,0.298012286
1/3/2018 1:30,3,1,3,1,30,0,1,0.298591794
1/3/2018 1:45,3,1,3,1,45,0,1,0.297432777
1/3/2018 2:00,3,1,3,2,0,0,1,0.29830204
1/3/2018 2:15,3,1,3,2,15,0,1,0.302445526
1/3/2018 2:30,3,1,3,2,30,0,1,0.297577654
1/3/2018 2:45,3,1,3,2,45,0,1,0.293173389
1/3/2018 3:00,3,1,3,3,0,0,1,0.287233426
1/3/2018 3:15,3,1,3,3,15,0,1,0.287870885
1/3/2018 3:30,3,1,3,3,30,0,1,0.289609411
1/3/2018 3:45,3,1,3,3,45,0,1,0.288421419
1/3/2018 4:00,3,1,3,4,0,0,1,0.283408669
1/3/2018 4:15,3,1,3,4,15,0,1,0.29157974
1/3/2018 4:30,3,1,3,4,30,0,1,0.288682197
1/3/2018 4:45,3,1,3,4,45,0,1,0.291376912
1/3/2018 5:00,3,1,3,5,0,0,1,0.286190311
1/3/2018 5:15,3,1,3,5,15,0,1,0.286219286
1/3/2018 5:30,3,1,3,5,30,0,1,0.284857441
1/3/2018 5:45,3,1,3,5,45,0,1,0.28245248
1/3/2018 6:00,3,1,3,6,0,0,1,0.276628419
1/3/2018 6:15,3,1,3,6,15,0,1,0.2804242
1/3/2018 6:30,3,1,3,6,30,0,1,0.272369031
1/3/2018 6:45,3,1,3,6,45,0,1,0.26387923
1/3/2018 7:00,3,1,3,7,0,0,1,0.275788132
1/3/2018 7:15,3,1,3,7,15,0,1,0.265704682
1/3/2018 7:30,3,1,3,7,30,0,1,0.271499768
1/3/2018 7:45,3,1,3,7,45,0,1,0.287754984
1/3/2018 8:00,3,1,3,8,0,0,1,0.304734585
1/3/2018 8:15,3,1,3,8,15,0,1,0.301808067
1/3/2018 8:30,3,1,3,8,30,0,1,0.306820816
1/3/2018 8:45,3,1,3,8,45,0,1,0.354050765
1/3/2018 9:00,3,1,3,9,0,0,1,0.344170144
1/3/2018 9:15,3,1,3,9,15,0,1,0.349414696
1/3/2018 9:30,3,1,3,9,30,0,1,0.367698192
1/3/2018 9:45,3,1,3,9,45,0,1,0.385228326
1/3/2018 10:00,3,1,3,10,0,0,1,0.390183125
1/3/2018 10:15,3,1,3,10,15,0,1,0.396905424
1/3/2018 10:30,3,1,3,10,30,0,1,0.447351646
1/3/2018 10:45,3,1,3,10,45,0,1,0.501970329
1/3/2018 11:00,3,1,3,11,0,0,1,0.51489337
1/3/2018 11:15,3,1,3,11,15,0,1,0.534509736
1/3/2018 11:30,3,1,3,11,30,0,1,0.527932313
1/3/2018 11:45,3,1,3,11,45,0,1,0.508257997
1/3/2018 12:00,3,1,3,12,0,0,1,0.504172462
1/3/2018 12:15,3,1,3,12,15,0,1,0.476732731
1/3/2018 12:30,3,1,3,12,30,0,1,0.474704451
1/3/2018 12:45,3,1,3,12,45,0,1,0.480470561
1/3/2018 13:00,3,1,3,13,0,0,1,0.480760315
1/3/2018 13:15,3,1,3,13,15,0,1,0.474443672
1/3/2018 13:30,3,1,3,13,30,0,1,0.484295318
1/3/2018 13:45,3,1,3,13,45,0,1,0.449959434
1/3/2018 14:00,3,1,3,14,0,0,1,0.442686602
1/3/2018 14:15,3,1,3,14,15,0,1,0.435993278
1/3/2018 14:30,3,1,3,14,30,0,1,0.427938108
1/3/2018 14:45,3,1,3,14,45,0,1,0.442802503
1/3/2018 15:00,3,1,3,15,0,0,1,0.455986324
1/3/2018 15:15,3,1,3,15,15,0,1,0.462389893
1/3/2018 15:30,3,1,3,15,30,0,1,0.463461984
1/3/2018 15:45,3,1,3,15,45,0,1,0.458767965
1/3/2018 16:00,3,1,3,16,0,0,1,0.500579509
1/3/2018 16:15,3,1,3,16,15,0,1,0.493480529
1/3/2018 16:30,3,1,3,16,30,0,1,0.506142791
1/3/2018 16:45,3,1,3,16,45,0,1,0.467315716
1/3/2018 17:00,3,1,3,17,0,0,1,0.446163653
1/3/2018 17:15,3,1,3,17,15,0,1,0.428488642
1/3/2018 17:30,3,1,3,17,30,0,1,0.424490032
1/3/2018 17:45,3,1,3,17,45,0,1,0.45607325
1/3/2018 18:00,3,1,3,18,0,0,1,0.433791145
1/3/2018 18:15,3,1,3,18,15,0,1,0.406728095
1/3/2018 18:30,3,1,3,18,30,0,1,0.412465229
1/3/2018 18:45,3,1,3,18,45,0,1,0.381693324
1/3/2018 19:00,3,1,3,19,0,0,1,0.367727167
1/3/2018 19:15,3,1,3,19,15,0,1,0.376651599
1/3/2018 19:30,3,1,3,19,30,0,1,0.36758229
1/3/2018 19:45,3,1,3,19,45,0,1,0.358918637
1/3/2018 20:00,3,1,3,20,0,0,1,0.346748957
1/3/2018 20:15,3,1,3,20,15,0,1,0.334318498
1/3/2018 20:30,3,1,3,20,30,0,1,0.319743857
1/3/2018 20:45,3,1,3,20,45,0,1,0.317222995
1/3/2018 21:00,3,1,3,21,0,0,1,0.316063978
1/3/2018 21:15,3,1,3,21,15,0,1,0.314760083
1/3/2018 21:30,3,1,3,21,30,0,1,0.314267501
1/3/2018 21:45,3,1,3,21,45,0,1,0.310066064
1/3/2018 22:00,3,1,3,22,0,0,1,0.314354427
1/3/2018 22:15,3,1,3,22,15,0,1,0.308964998
1/3/2018 22:30,3,1,3,22,30,0,1,0.308066759
1/3/2018 22:45,3,1,3,22,45,0,1,0.311398934
1/3/2018 23:00,3,1,3,23,0,0,1,0.314441354
1/3/2018 23:15,3,1,3,23,15,0,1,0.307371349
1/3/2018 23:30,3,1,3,23,30,0,1,0.304097126
1/3/2018 23:45,3,1,3,23,45,0,1,0.299895688
1/4/2018 0:00,4,1,4,0,0,0,1,0.30337274
1/4/2018 0:15,4,1,4,0,15,0,1,0.306154381
1/4/2018 0:30,4,1,4,0,30,0,1,0.30172114
1/4/2018 0:45,4,1,4,0,45,0,1,0.296418637
1/4/2018 1:00,4,1,4,1,0,0,1,0.287320352
1/4/2018 1:15,4,1,4,1,15,0,1,0.281988873
1/4/2018 1:30,4,1,4,1,30,0,1,0.276976124
1/4/2018 1:45,4,1,4,1,45,0,1,0.274194483
1/4/2018 2:00,4,1,4,2,0,0,1,0.275643255
1/4/2018 2:15,4,1,4,2,15,0,1,0.272340056
1/4/2018 2:30,4,1,4,2,30,0,1,0.271412842
1/4/2018 2:45,4,1,4,2,45,0,1,0.274165508
1/4/2018 3:00,4,1,4,3,0,0,1,0.268602225
1/4/2018 3:15,4,1,4,3,15,0,1,0.274860918
1/4/2018 3:30,4,1,4,3,30,0,1,0.266834724
1/4/2018 3:45,4,1,4,3,45,0,1,0.269848169
1/4/2018 4:00,4,1,4,4,0,0,1,0.268022717
1/4/2018 4:15,4,1,4,4,15,0,1,0.272658785
1/4/2018 4:30,4,1,4,4,30,0,1,0.271789522
1/4/2018 4:45,4,1,4,4,45,0,1,0.271383866
1/4/2018 5:00,4,1,4,5,0,0,1,0.270340751
1/4/2018 5:15,4,1,4,5,15,0,1,0.263299722
1/4/2018 5:30,4,1,4,5,30,0,1,0.262314557
1/4/2018 5:45,4,1,4,5,45,0,1,0.265733658
1/4/2018 6:00,4,1,4,6,0,0,1,0.263154845
1/4/2018 6:15,4,1,4,6,15,0,1,0.260402179
1/4/2018 6:30,4,1,4,6,30,0,1,0.260981688
1/4/2018 6:45,4,1,4,6,45,0,1,0.263038943
1/4/2018 7:00,4,1,4,7,0,0,1,0.249652295
1/4/2018 7:15,4,1,4,7,15,0,1,0.244726472
1/4/2018 7:30,4,1,4,7,30,0,1,0.2550707
1/4/2018 7:45,4,1,4,7,45,0,1,0.260054474
1/4/2018 8:00,4,1,4,8,0,0,1,0.280598053
1/4/2018 8:15,4,1,4,8,15,0,1,0.284509736
1/4/2018 8:30,4,1,4,8,30,0,1,0.286277237
1/4/2018 8:45,4,1,4,8,45,0,1,0.29595503
1/4/2018 9:00,4,1,4,9,0,0,1,0.306067455
1/4/2018 9:15,4,1,4,9,15,0,1,0.304473806
1/4/2018 9:30,4,1,4,9,30,0,1,0.310326843
1/4/2018 9:45,4,1,4,9,45,0,1,0.331739685
1/4/2018 10:00,4,1,4,10,0,0,1,0.372073482
1/4/2018 10:15,4,1,4,10,15,0,1,0.416087158
1/4/2018 10:30,4,1,4,10,30,0,1,0.440397543
1/4/2018 10:45,4,1,4,10,45,0,1,0.455290913
1/4/2018 11:00,4,1,4,11,0,0,1,0.463925591
1/4/2018 11:15,4,1,4,11,15,0,1,0.478616134
1/4/2018 11:30,4,1,4,11,30,0,1,0.489800649
1/4/2018 11:45,4,1,4,11,45,0,1,0.492350487
1/4/2018 12:00,4,1,4,12,0,0,1,0.493364627
1/4/2018 12:15,4,1,4,12,15,0,1,0.492553315
1/4/2018 12:30,4,1,4,12,30,0,1,0.50640357
1/4/2018 12:45,4,1,4,12,45,0,1,0.511879926
1/4/2018 13:00,4,1,4,13,0,0,1,0.49829045
1/4/2018 13:15,4,1,4,13,15,0,1,0.47902179
1/4/2018 13:30,4,1,4,13,30,0,1,0.441208855
1/4/2018 13:45,4,1,4,13,45,0,1,0.458304358
1/4/2018 14:00,4,1,4,14,0,0,1,0.489105239
1/4/2018 14:15,4,1,4,14,15,0,1,0.505505331
1/4/2018 14:30,4,1,4,14,30,0,1,0.505360454
1/4/2018 14:45,4,1,4,14,45,0,1,0.511532221
1/4/2018 15:00,4,1,4,15,0,0,1,0.514024108
1/4/2018 15:15,4,1,4,15,15,0,1,0.536711868
1/4/2018 15:30,4,1,4,15,30,0,1,0.529265183
1/4/2018 15:45,4,1,4,15,45,0,1,0.543086463
1/4/2018 16:00,4,1,4,16,0,0,1,0.548099212
1/4/2018 16:15,4,1,4,16,15,0,1,0.540855355
1/4/2018 16:30,4,1,4,16,30,0,1,0.566469634
1/4/2018 16:45,4,1,4,16,45,0,1,0.539377608
1/4/2018 17:00,4,1,4,17,0,0,1,0.533756375
1/4/2018 17:15,4,1,4,17,15,0,1,0.521441817
1/4/2018 17:30,4,1,4,17,30,0,1,0.492466389
1/4/2018 17:45,4,1,4,17,45,0,1,0.498029671
1/4/2018 18:00,4,1,4,18,0,0,1,0.478210478
1/4/2018 18:15,4,1,4,18,15,0,1,0.463519935
1/4/2018 18:30,4,1,4,18,30,0,1,0.441266806
1/4/2018 18:45,4,1,4,18,45,0,1,0.417796708
1/4/2018 19:00,4,1,4,19,0,0,1,0.421476588
1/4/2018 19:15,4,1,4,19,15,0,1,0.409162031
1/4/2018 19:30,4,1,4,19,30,0,1,0.398557024
1/4/2018 19:45,4,1,4,19,45,0,1,0.401077886
1/4/2018 20:00,4,1,4,20,0,0,1,0.397398006
1/4/2018 20:15,4,1,4,20,15,0,1,0.391573945
1/4/2018 20:30,4,1,4,20,30,0,1,0.374971025
1/4/2018 20:45,4,1,4,20,45,0,1,0.361961057
1/4/2018 21:00,4,1,4,21,0,0,1,0.353181502
1/4/2018 21:15,4,1,4,21,15,0,1,0.35674548
1/4/2018 21:30,4,1,4,21,30,0,1,0.360338433
1/4/2018 21:45,4,1,4,21,45,0,1,0.360193556
1/4/2018 22:00,4,1,4,22,0,0,1,0.358976588
1/4/2018 22:15,4,1,4,22,15,0,1,0.360222531
1/4/2018 22:30,4,1,4,22,30,0,1,0.363757534
1/4/2018 22:45,4,1,4,22,45,0,1,0.351008345
1/4/2018 23:00,4,1,4,23,0,0,1,0.351964534
1/4/2018 23:15,4,1,4,23,15,0,1,0.356223922
1/4/2018 23:30,4,1,4,23,30,0,1,0.349472647
1/4/2018 23:45,4,1,4,23,45,0,1,0.346777932
1/5/2018 0:00,5,1,5,0,0,0,1,0.341823134
1/5/2018 0:15,5,1,5,0,15,0,1,0.337447844
1/5/2018 0:30,5,1,5,0,30,0,1,0.335187761
1/5/2018 0:45,5,1,5,0,45,0,1,0.307371349
1/5/2018 1:00,5,1,5,1,0,0,1,0.299055401
1/5/2018 1:15,5,1,5,1,15,0,1,0.30337274
1/5/2018 1:30,5,1,5,1,30,0,1,0.299547983
1/5/2018 1:45,5,1,5,1,45,0,1,0.295143718
1/5/2018 2:00,5,1,5,2,0,0,1,0.298128187
1/5/2018 2:15,5,1,5,2,15,0,1,0.300040566
1/5/2018 2:30,5,1,5,2,30,0,1,0.293984701
1/5/2018 2:45,5,1,5,2,45,0,1,0.292564905
1/5/2018 3:00,5,1,5,3,0,0,1,0.2922172
1/5/2018 3:15,5,1,5,3,15,0,1,0.284393834
1/5/2018 3:30,5,1,5,3,30,0,1,0.295984006
1/5/2018 3:45,5,1,5,3,45,0,1,0.292767733
1/5/2018 4:00,5,1,5,4,0,0,1,0.286595967
1/5/2018 4:15,5,1,5,4,15,0,1,0.292159249
1/5/2018 4:30,5,1,5,4,30,0,1,0.292072323
1/5/2018 4:45,5,1,5,4,45,0,1,0.287407279
1/5/2018 5:00,5,1,5,5,0,0,1,0.28378535
1/5/2018 5:15,5,1,5,5,15,0,1,0.286624942
1/5/2018 5:30,5,1,5,5,30,0,1,0.284335883
1/5/2018 5:45,5,1,5,5,45,0,1,0.287378303
1/5/2018 6:00,5,1,5,6,0,0,1,0.287783959
1/5/2018 6:15,5,1,5,6,15,0,1,0.279381085
1/5/2018 6:30,5,1,5,6,30,0,1,0.28106166
1/5/2018 6:45,5,1,5,6,45,0,1,0.270862309
1/5/2018 7:00,5,1,5,7,0,0,1,0.26793579
1/5/2018 7:15,5,1,5,7,15,0,1,0.265385953
1/5/2018 7:30,5,1,5,7,30,0,1,0.269645341
1/5/2018 7:45,5,1,5,7,45,0,1,0.275179648
1/5/2018 8:00,5,1,5,8,0,0,1,0.276454567
1/5/2018 8:15,5,1,5,8,15,0,1,0.297200974
1/5/2018 8:30,5,1,5,8,30,0,1,0.30134446
1/5/2018 8:45,5,1,5,8,45,0,1,0.313108484
1/5/2018 9:00,5,1,5,9,0,0,1,0.317078118
1/5/2018 9:15,5,1,5,9,15,0,1,0.322670376
1/5/2018 9:30,5,1,5,9,30,0,1,0.355876217
1/5/2018 9:45,5,1,5,9,45,0,1,0.377404961
1/5/2018 10:00,5,1,5,10,0,0,1,0.389342837
1/5/2018 10:15,5,1,5,10,15,0,1,0.450133287
1/5/2018 10:30,5,1,5,10,30,0,1,0.451871813
1/5/2018 10:45,5,1,5,10,45,0,1,0.460738294
1/5/2018 11:00,5,1,5,11,0,0,1,0.491278396
1/5/2018 11:15,5,1,5,11,15,0,1,0.501680575
1/5/2018 11:30,5,1,5,11,30,0,1,0.512691238
1/5/2018 11:45,5,1,5,11,45,0,1,0.537291377
1/5/2018 12:00,5,1,5,12,0,0,1,0.512720213
1/5/2018 12:15,5,1,5,12,15,0,1,0.535871581
1/5/2018 12:30,5,1,5,12,30,0,1,0.525875058
1/5/2018 12:45,5,1,5,12,45,0,1,0.51584956
1/5/2018 13:00,5,1,5,13,0,0,1,0.489800649
1/5/2018 13:15,5,1,5,13,15,0,1,0.496986555
1/5/2018 13:30,5,1,5,13,30,0,1,0.488873435
1/5/2018 13:45,5,1,5,13,45,0,1,0.483976588
1/5/2018 14:00,5,1,5,14,0,0,1,0.488207
1/5/2018 14:15,5,1,5,14,15,0,1,0.502260083
1/5/2018 14:30,5,1,5,14,30,0,1,0.499565369
1/5/2018 14:45,5,1,5,14,45,0,1,0.510286277
1/5/2018 15:00,5,1,5,15,0,0,1,0.505476356
1/5/2018 15:15,5,1,5,15,15,0,1,0.502984469
1/5/2018 15:30,5,1,5,15,30,0,1,0.504578118
1/5/2018 15:45,5,1,5,15,45,0,1,0.49321975
1/5/2018 16:00,5,1,5,16,0,0,1,0.488670607
1/5/2018 16:15,5,1,5,16,15,0,1,0.49594344
